Date,Strategy,Campaign,Strategy Type,Seller,Impressions,Clicks, Spend,Sales,Quotes,
16-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Unanimis Consulting Limited,3,0,$0.01 ,0,0,
16-6-2015,Homepage Unreached Users,Retargeting,Retargeting,OnScroll Limited,36,0,$0.12 ,0,0,
16-6-2015,Homepage Unreached Users,Retargeting,Retargeting,AD2ONE LTD,28,0,$0.12 ,0,0,
16-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Auto Trader Limited,212,0,$0.75 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Google AdExchange,2308,3,$4.89 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,LinkedIn Corporation,1,0,$0.00 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Microsoft Advertising Exchange,165,0,$0.41 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Technorati Media,13,0,$0.02 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,MetaNetwork,4,0,$0.00 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Ybrant Digital,10,0,$0.03 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,OpenX,1333,0,$3.08 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Rubicon,1108,0,$2.77 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,TLV Media Online Ltd,38,0,$0.11 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,NetSeer Inc,5,0,$0.02 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,AdExtent,5,0,$0.01 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Hi-Media,1,0,$0.00 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Yellowhammer Media Group Inc.,41,0,$0.13 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Global Digital Markets (Ve Interactive),14,0,$0.04 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Admetrics Media Ltd,4,0,$0.01 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,OnScroll Limited,25,0,$0.07 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,"Say Media, Inc.",2,0,$0.00 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Switch Concepts Limited,245,0,$0.70 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,AOL Marketplace,196,1,$0.45 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Improve Digital,16,0,$0.03 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Sovrn,13,0,$0.03 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Adtegrity,1,0,$0.00 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Lifestreet,31,0,$0.08 ,0,1,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,AdConductor,1,0,$0.00 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,The Publisher Trading Desk Ltd.,5,0,$0.02 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,UnderDog Media,1,0,$0.00 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Defy Media,14,0,$0.03 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Adversal.com,3,0,$0.01 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Gourmet Ads Pty Limited,2,0,$0.01 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,District M,30,0,$0.06 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Protein UK Limited,13,0,$0.04 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Affinity.com,2,0,$0.01 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,"Conversant, Inc",8,0,$0.02 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Waypoint Media,1,0,$0.00 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Schibsted Classifieds,6,0,$0.02 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Woodtale Technology Inc,9,0,$0.03 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,TailWind 3,2,0,$0.00 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,"Green Light Media, Inc",10,0,$0.02 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,AdMetrics Media Ltd Premium Exchange,1,0,$0.00 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,PremiumCPM LLC,1,0,$0.00 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Uber AdMedia,1,0,$0.00 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,N&S Plus,1,0,$0.00 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,24/7 Media France,2,0,$0.00 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Engage:BDR,6,0,$0.02 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,MCN,14,0,$0.04 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Vibrant Media Inc.,3,0,$0.00 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Brightcom Media,4,0,$0.01 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,AD2ONE LTD,29,0,$0.09 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Metric Science,3,0,$0.01 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Adhub Limited,1,0,$0.00 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Alveo,2,0,$0.01 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,The Blogger Network,3,0,$0.01 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Time Inc. (UK) Ltd,5,0,$0.01 ,4,4,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Ambient Digital Pte Limited,1,0,$0.00 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Key Download LTD,5,0,$0.01 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Crazy4Media Online Ltd.,4,0,$0.01 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Suite66 Select,1,0,$0.00 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Auto Trader Limited,151,0,$0.44 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,J Carter Marketing Inc,1,0,$0.00 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Youla Media LLP,7,0,$0.01 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Traffiq Exchange Performance,1,0,$0.00 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Local World Limited,8,0,$0.02 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Adshoard Premium,2,0,$0.00 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,33Across Real Display,3,0,$0.01 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Google AdExchange,5767,0,$14.95 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,LinkedIn Corporation,2,0,$0.01 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Microsoft Advertising Exchange,446,0,$1.39 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,OpenX,2123,2,$6.69 ,0,1,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Rubicon,2705,1,$10.11 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Unanimis Consulting Limited,4,0,$0.01 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,OnScroll Limited,31,0,$0.10 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,AD2ONE LTD,53,0,$0.25 ,0,0,
17-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Auto Trader Limited,269,0,$0.98 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Google AdExchange,1759,1,$3.83 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Microsoft Advertising Exchange,164,0,$0.43 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Technorati Media,10,0,$0.03 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Ybrant Digital,7,0,$0.01 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,OpenX,1038,1,$2.54 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Rubicon,998,1,$2.60 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Collective Exchange (UK),1,0,$0.00 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Unanimis Consulting Limited,5,0,$0.01 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,TLV Media Online Ltd,22,0,$0.05 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,NetSeer Inc,3,0,$0.01 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,AdExtent,14,0,$0.03 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Yellowhammer Media Group Inc.,13,0,$0.04 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Global Digital Markets (Ve Interactive),13,0,$0.04 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Admetrics Media Ltd,3,0,$0.01 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,OnScroll Limited,18,0,$0.06 ,0,1,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Switch Concepts Limited,251,0,$0.73 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,AOL Marketplace,156,1,$0.37 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Improve Digital,17,0,$0.03 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Sovrn,9,0,$0.02 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Adtegrity,1,0,$0.00 ,1,1,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Lifestreet,5,0,$0.01 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,AdConductor,7,0,$0.02 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Criteo,2,0,$0.00 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,The Publisher Trading Desk Ltd.,1,0,$0.00 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Admeta AB,1,0,$0.00 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,UnderDog Media,12,0,$0.03 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Defy Media,16,0,$0.03 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Adversal.com,2,0,$0.00 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Gourmet Ads Pty Limited,3,0,$0.01 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,District M,30,0,$0.07 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Adperium BV - Performance,5,0,$0.00 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Protein UK Limited,2,0,$0.01 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Affinity.com,1,0,$0.00 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,"Conversant, Inc",3,0,$0.01 ,0,1,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,"Gorilla Nation Media, LLC",2,0,$0.01 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Cyber C.S.G Group Soft Ltd,9,0,$0.00 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Schibsted Classifieds,6,0,$0.02 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Woodtale Technology Inc,10,0,$0.02 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,"Green Light Media, Inc",7,0,$0.01 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,AdMetrics Media Ltd Premium Exchange,7,0,$0.02 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,N&S Plus,2,0,$0.01 ,0,2,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,24/7 Media France,7,0,$0.01 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,"Geniee, Inc.",1,0,$0.00 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,MCN,9,0,$0.03 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Vibrant Media Inc.,1,0,$0.00 ,0,9,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Aim4Media BV,2,0,$0.00 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Brightcom Media,2,0,$0.01 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,AD2ONE LTD,9,0,$0.03 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Metric Science,6,0,$0.02 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Alveo,2,0,$0.01 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,The Blogger Network,2,0,$0.01 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Time Inc. (UK) Ltd,1,0,$0.00 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Key Download LTD,13,0,$0.02 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Crazy4Media Online Ltd.,2,0,$0.00 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Suite66 Select,1,0,$0.00 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Auto Trader Limited,207,0,$0.63 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Youla Media LLP,7,0,$0.01 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Traffiq Exchange Performance,2,0,$0.00 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Local World Limited,5,0,$0.01 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Adshoard Premium,4,0,$0.01 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Medialysiz Solutions Private Limited,2,0,$0.00 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Google AdExchange,5550,4,$14.90 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,LinkedIn Corporation,2,0,$0.01 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Microsoft Advertising Exchange,671,0,$2.25 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,OpenX,2142,1,$7.35 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Rubicon,2972,2,$11.46 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Unanimis Consulting Limited,6,0,$0.02 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,OnScroll Limited,50,0,$0.19 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,AD2ONE LTD,49,0,$0.23 ,0,0,
18-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Auto Trader Limited,362,0,$1.35 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Google AdExchange,1808,0,$4.08 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,LinkedIn Corporation,1,0,$0.00 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Microsoft Advertising Exchange,123,0,$0.32 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Technorati Media,10,0,$0.02 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,MetaNetwork,1,0,$0.00 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Ybrant Digital,5,0,$0.00 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,OpenX,1154,0,$2.87 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Rubicon,930,1,$2.63 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Unanimis Consulting Limited,2,0,$0.00 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,TLV Media Online Ltd,22,0,$0.05 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,NetSeer Inc,4,0,$0.01 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,AdExtent,2,0,$0.00 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Yellowhammer Media Group Inc.,17,0,$0.05 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Global Digital Markets (Ve Interactive),15,0,$0.05 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Admetrics Media Ltd,4,0,$0.01 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,OnScroll Limited,25,1,$0.08 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,"Say Media, Inc.",1,0,$0.00 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Switch Concepts Limited,241,0,$0.73 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,AOL Marketplace,179,0,$0.45 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Improve Digital,19,0,$0.04 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Sovrn,25,0,$0.07 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Lifestreet,4,0,$0.01 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,AdConductor,2,0,$0.01 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,The Publisher Trading Desk Ltd.,1,0,$0.00 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Admeta AB,4,0,$0.01 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,UnderDog Media,7,0,$0.02 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Defy Media,30,0,$0.09 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Digital Throttle,1,0,$0.00 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Adversal.com,1,0,$0.00 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Bandsintown Amplified,1,0,$0.00 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Gourmet Ads Pty Limited,5,0,$0.02 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,"Chitika, Inc.",1,0,$0.00 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,District M,23,0,$0.06 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Protein UK Limited,7,0,$0.02 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Affinity.com,2,0,$0.01 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,"Conversant, Inc",14,0,$0.05 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Cyber C.S.G Group Soft Ltd,1,0,$0.00 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,"Generation Premium, Inc.",3,0,$0.01 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Woodtale Technology Inc,5,0,$0.01 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,TailWind 3,1,0,$0.00 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,PremiumCPM LLC,8,0,$0.01 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Batanga Media Exchange,1,0,$0.00 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Uber AdMedia,1,0,$0.00 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,N&S Plus,2,0,$0.01 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,24/7 Media France,8,0,$0.01 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,MCN,19,0,$0.07 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Vibrant Media Inc.,4,0,$0.00 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,MediaShakers - Mobile,4,0,$0.01 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Brightcom Media,1,0,$0.00 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,AD2ONE LTD,3,0,$0.01 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Metric Science,5,0,$0.01 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Adhub Limited,1,0,$0.00 ,1,2,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Alveo,13,0,$0.04 ,1,1,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,The Blogger Network,8,0,$0.02 ,0,1,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Key Download LTD,11,0,$0.02 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Crazy4Media Online Ltd.,8,0,$0.02 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Auto Trader Limited,165,0,$0.51 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,S&W Ltd.,2,0,$0.00 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Perion,1,0,$0.00 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Youla Media LLP,4,0,$0.01 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Local World Limited,3,0,$0.01 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Google AdExchange,9221,5,$26.65 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,LinkedIn Corporation,7,0,$0.03 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Microsoft Advertising Exchange,855,1,$2.93 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,OpenX,4113,4,$14.99 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Rubicon,5030,7,$20.85 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Unanimis Consulting Limited,14,0,$0.04 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,OnScroll Limited,67,2,$0.24 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,AD2ONE LTD,58,0,$0.29 ,0,0,
19-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Auto Trader Limited,621,1,$2.17 ,0,0,
20-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Google AdExchange,1985,0,$4.58 ,0,0,
20-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Microsoft Advertising Exchange,21,0,$0.06 ,0,0,
20-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Technorati Media,27,0,$0.04 ,0,0,
20-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Ybrant Digital,7,0,$0.01 ,0,0,
20-6-2015,Homepage Unreached Users,Retargeting,Retargeting,OpenX,1595,0,$4.25 ,0,0,
20-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Rubicon,889,0,$2.72 ,0,0,
20-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Unanimis Consulting Limited,1,0,$0.00 ,0,0,
20-6-2015,Homepage Unreached Users,Retargeting,Retargeting,TLV Media Online Ltd,56,0,$0.12 ,0,0,
20-6-2015,Homepage Unreached Users,Retargeting,Retargeting,NetSeer Inc,13,0,$0.05 ,0,0,
20-6-2015,Homepage Unreached Users,Retargeting,Retargeting,AdExtent,8,0,$0.01 ,0,0,
20-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Hi-Media,3,0,$0.01 ,0,0,
20-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Yellowhammer Media Group Inc.,14,0,$0.05 ,0,0,
20-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Global Digital Markets (Ve Interactive),3,0,$0.01 ,0,0,
20-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Admetrics Media Ltd,3,0,$0.01 ,0,0,
20-6-2015,Homepage Unreached Users,Retargeting,Retargeting,OnScroll Limited,17,0,$0.05 ,0,0,
20-6-2015,Homepage Unreached Users,Retargeting,Retargeting,Switch Concepts Limited,154,0,$0.49 ,0,0,
